,0
423,11
424,15
425,12
426,21
427,7
428,25
429,28
430,12
431,18
432,25
433,7
434,33
435,3
436,9
437,7
438,14
439,5
440,20
441,31
442,33
443,14
444,15
445,26
446,27
447,19
448,25
449,26
450,14
451,15
452,35
453,6
454,18
455,4
456,12
457,19
458,1
459,28
460,28
461,1
462,29
463,35
464,3
465,7
466,30
467,21
468,12
469,19
470,25
471,6
472,6
473,19
474,17
475,19
476,33
477,18
478,16
479,12
480,9
481,17
482,28
483,33
484,9
485,28
486,35
487,4
488,35
489,14
490,15
491,9
492,5
493,35
494,22
495,12
496,17
497,1
498,11
499,11
500,29
501,17
502,24
503,32
504,28
505,34
506,4
507,1
508,17
509,28
510,19
511,5
512,19
513,36
514,24
515,23
516,26
517,4
518,18
519,22
520,1
521,5
522,12
523,29
524,19
525,29
526,7
527,28
528,12
529,2
530,23
531,4
532,29
533,35
534,12
535,25
536,2
537,22
538,25
539,19
540,19
541,2
542,2
543,1
544,1
545,2
546,9
547,24
548,19
549,15
550,7
551,17
552,17
553,24
554,4
555,22
556,28
557,12
558,28
559,31
560,11
561,27
562,16
563,16
564,3
565,17
566,17
567,1
568,7
569,33
570,6
571,35
572,26
573,28
574,19
575,4
576,29
577,12
578,27
579,16
580,33
581,17
582,25
583,19
584,28
585,12
586,8
587,6
588,17
589,19
590,9
591,24
592,17
593,7
594,24
595,19
596,26
597,7
598,19
599,7
600,19
601,26
602,23
603,6
604,17
605,19
606,10
607,2
608,30
609,20
610,9
611,20
612,16
613,12
614,11
615,28
616,19
617,31
618,9
619,5
620,30
621,29
622,28
623,24
624,19
625,20
626,23
627,19
628,33
629,10
630,28
631,7
632,30
633,25
634,22
635,35
636,34
637,4
638,7
639,21
640,29
641,12
642,12
643,5
644,31
645,19
646,16
647,2
648,16
649,4
650,29
651,21
652,9
653,21
654,20
655,3
656,9
657,30
658,35
659,4
660,5
661,3
662,14
663,4
664,14
665,16
666,9
667,1
668,4
669,27
670,16
671,12
672,6
673,18
674,12
675,6
676,21
677,27
678,19
679,29
680,6
681,19
682,25
683,7
684,28
685,5
686,0
687,28
688,8
689,16
690,19
691,3
692,23
693,0
694,3
695,28
696,14
697,19
698,26
699,18
700,19
701,24
702,9
703,4
704,28
705,16
706,19
707,24
708,7
709,27
710,24
711,21
712,1
713,11
714,5
715,9
716,15
717,12
718,24
719,7
720,5
721,30
722,12
723,33
724,33
725,24
726,24
727,29
728,11
729,19
730,12
731,26
732,6
733,19
734,0
735,12
736,28
737,22
738,12
739,10
740,20
741,31
742,16
743,23
744,19
745,10
746,10
747,20
748,16
749,25
750,3
751,15
752,4
753,31
754,19
755,33
756,9
757,2
758,10
759,21
760,21
761,29
762,4
763,31
764,19
765,12
766,19
767,26
768,4
769,33
770,9
771,24
772,1
773,9
774,24
775,15
776,19
777,7
778,12
779,19
780,7
781,19
782,14
783,22
784,10
785,14
786,19
787,19
788,1
789,34
790,34
791,24
792,19
793,33
794,0
795,5
796,15
797,19
798,11
799,12
800,14
801,33
802,19
803,20
804,31
805,3
806,28
807,27
808,19
809,19
810,23
811,25
812,25
813,15
814,11
815,12
816,3
817,4
818,33
819,12
820,14
821,14
822,11
823,12
824,27
825,6
826,34
827,28
828,21
829,5
830,3
831,30
832,28
833,21
834,28
835,12
836,0
837,19
838,11
839,24
840,26
841,23
842,11
843,0
844,33
845,23
846,1
847,21
848,35
849,9
850,18
851,30
852,15
853,24
854,34
855,11
856,5
857,7
858,14
859,35
860,26
861,1
862,33
863,19
864,19
865,11
866,19
867,1
868,23
869,11
870,16
871,26
872,11
873,7
874,23
875,15
876,19
877,21
878,23
879,26
880,11
881,14
882,7
883,19
884,23
885,28
886,7
887,15
888,16
889,20
890,31
891,14
892,15
893,28
894,7
895,10
896,33
897,34
898,30
899,2
900,9
901,15
902,7
903,30
904,30
905,33
906,17
907,14
908,14
909,27
910,26
911,29
912,9
913,19
914,18
915,6
916,23
917,14
918,14
919,2
920,12
921,18
922,24
923,31
924,15
925,1
926,20
927,29
928,19
929,18
930,15
931,33
932,30
933,28
934,17
935,10
936,6
937,3
938,2
939,17
940,12
941,5
942,28
943,29
944,12
945,35
946,23
947,21
948,15
949,22
950,15
951,27
952,31
953,19
954,15
955,12
956,35
957,24
958,19
959,30
960,23
961,0
962,14
963,0
964,31
965,6
966,3
967,17
968,16
969,24
970,23
971,31
972,6
973,30
974,19
975,33
976,24
977,35
978,16
979,33
980,33
981,14
982,7
983,6
984,28
985,19
986,25
987,17
988,17
989,3
990,6
991,1
992,34
993,23
994,0
995,19
996,19
997,9
998,31
999,10
1000,27
1001,30
1002,33
1003,20
1004,19
1005,19
1006,19
1007,12
1008,10
1009,27
1010,27
1011,28
1012,27
1013,23
1014,15
1015,25
1016,33
1017,15
1018,28
1019,24
1020,29
1021,15
1022,19
1023,22
1024,19
1025,19
1026,6
1027,24
1028,19
1029,3
1030,19
1031,7
1032,9
1033,19
1034,9
1035,25
1036,0
1037,0
1038,3
1039,29
1040,17
1041,28
1042,15
1043,24
1044,31
1045,12
1046,3
1047,19
1048,24
1049,5
1050,24
1051,16
1052,1
1053,1
1054,6
1055,12
1056,9
1057,30
1058,6
1059,24
1060,28
1061,11
1062,29
1063,5
1064,29
1065,6
1066,34
1067,4
1068,0
1069,28
1070,6
1071,24
1072,24
1073,19
1074,4
1075,14
1076,28
1077,16
1078,24
1079,33
1080,19
1081,6
1082,30
1083,27
1084,23
1085,23
1086,19
1087,6
1088,28
1089,22
1090,15
1091,6
1092,2
1093,1
1094,9
1095,30
1096,3
1097,23
1098,36
1099,36
1100,28
1101,15
1102,23
1103,19
1104,20
1105,28
1106,36
1107,36
1108,36
1109,36
1110,36
1111,34
1112,34
1113,5
1114,36
1115,19
1116,36
1117,19
1118,19
1119,36
1120,19
1121,33
1122,36
1123,11
1124,36
1125,36
1126,16
1127,36
1128,36
1129,36
1130,28
1131,36
1132,36
1133,28
1134,23
1135,19
1136,14
1137,29
1138,36
1139,28
1140,31
1141,36
1142,19
1143,19
1144,19
1145,19
1146,36
1147,29
1148,31
1149,19
1150,29
1151,11
1152,23
1153,24
1154,18
1155,24
1156,19
1157,19
1158,36
1159,15
1160,24
1161,24
1162,24
1163,24
1164,11
1165,36
1166,30
1167,36
1168,23
1169,27
1170,12
1171,19
1172,12
1173,14
1174,3
1175,24
1176,19
1177,31
1178,36
1179,9
1180,36
1181,16
1182,34
1183,7
1184,18
1185,36
1186,24
1187,21
1188,29
1189,29
1190,36
1191,24
1192,1
1193,19
1194,19
1195,24
1196,23
1197,36
1198,23
1199,19
1200,19
1201,2
1202,36
1203,18
1204,19
1205,5
1206,33
1207,6
1208,34
1209,34
1210,28
1211,5
1212,19
1213,19
1214,24
1215,28
1216,12
1217,33
1218,29
1219,23
1220,14
1221,29
1222,36
1223,19
1224,36
1225,28
1226,29
1227,17
1228,24
1229,19
1230,24
1231,36
1232,7
1233,6
1234,24
1235,11
1236,24
1237,5
1238,19
1239,12
1240,19
1241,16
1242,35
1243,36
1244,9
1245,24
1246,36
1247,5
1248,19
1249,19
1250,36
1251,24
1252,33
1253,19
1254,2
1255,19
1256,36
1257,36
1258,36
1259,36
1260,19
1261,19
1262,34
1263,19
1264,24
1265,1
1266,19
1267,23
1268,11
