,0
597,32
598,17
599,13
600,5
601,32
602,7
603,7
604,22
605,10
606,8
607,16
608,2
609,16
610,3
611,8
612,13
613,27
614,6
615,2
616,29
617,17
618,6
619,11
620,20
621,15
622,11
623,25
624,24
625,30
626,15
627,23
628,3
629,16
630,2
631,6
632,11
633,29
634,3
635,20
636,30
637,10
638,13
639,16
640,11
641,27
642,27
643,5
644,11
645,23
646,16
647,16
648,13
649,22
650,6
651,16
652,5
653,16
654,3
655,2
656,8
657,2
658,27
659,16
660,11
661,29
662,6
663,11
664,3
665,22
666,6
667,7
668,18
669,15
670,22
671,27
672,17
673,32
674,31
675,17
676,16
677,6
678,6
679,6
680,3
681,19
682,27
683,22
684,22
685,8
686,30
687,15
688,8
689,30
690,23
691,16
692,22
693,27
694,16
695,6
696,8
697,23
698,32
699,32
700,5
701,3
702,31
703,29
704,15
705,22
706,23
707,13
708,2
709,29
710,11
711,6
712,6
713,32
714,27
715,6
716,6
717,27
718,25
719,17
720,8
721,15
722,27
723,3
724,29
725,28
726,30
727,8
728,11
729,18
730,27
731,3
732,17
733,12
734,28
735,27
736,11
737,30
738,28
739,3
740,25
741,30
742,28
743,30
744,28
745,28
746,28
747,28
748,8
749,28
750,30
751,28
752,8
753,20
754,28
755,3
756,28
757,16
758,17
759,16
760,17
761,3
762,28
763,3
764,12
765,28
766,18
767,32
768,11
769,28
770,28
771,28
772,3
773,8
774,8
775,30
776,19
777,13
778,28
779,18
780,28
781,28
782,30
783,5
784,16
785,3
786,1
787,25
788,30
789,3
790,30
791,28
792,28
793,3
794,3
795,3
796,28
797,28
798,3
799,27
800,30
801,3
802,29
803,15
804,11
805,30
806,2
807,3
808,25
809,19
810,22
811,30
812,3
813,3
814,11
815,27
816,7
817,29
818,30
819,27
820,29
821,16
822,29
823,31
824,3
825,17
826,29
827,11
828,27
829,8
830,16
831,15
832,2
833,10
834,29
835,31
836,5
837,13
838,32
839,25
840,32
841,15
842,13
843,11
844,29
845,13
846,11
847,16
848,20
849,29
850,32
851,2
852,11
853,25
854,27
855,8
856,3
857,13
858,29
859,29
860,32
861,20
862,30
863,1
864,7
865,32
866,10
867,11
868,22
869,30
870,8
871,32
872,27
873,13
874,22
875,29
876,31
877,17
878,17
879,32
880,8
881,15
882,13
883,5
884,11
885,15
886,13
887,3
888,13
889,29
890,11
891,29
892,29
893,2
894,13
895,3
896,30
897,30
898,13
899,16
900,30
901,11
902,2
903,13
904,15
905,30
906,15
907,30
908,11
909,30
910,32
911,2
912,8
913,25
914,32
915,17
916,15
917,29
918,3
919,10
920,29
921,32
922,32
923,13
924,3
925,17
926,30
927,8
928,29
929,32
930,29
931,3
932,13
933,15
934,15
935,17
936,17
937,16
938,16
939,30
940,27
941,22
942,5
943,11
944,27
945,13
946,8
947,17
948,30
949,29
950,30
951,29
952,11
953,25
954,3
955,27
956,20
957,1
958,7
959,22
960,15
961,3
962,30
963,2
964,11
965,17
966,16
967,24
968,8
969,27
970,15
971,3
972,17
973,2
974,29
975,30
976,32
977,29
978,22
979,29
980,30
981,30
982,13
983,17
984,2
985,18
986,29
987,2
988,11
989,16
990,17
991,11
992,3
993,13
994,8
995,19
996,25
997,3
998,15
999,16
1000,8
1001,15
1002,3
1003,30
1004,24
1005,0
1006,5
1007,31
1008,16
1009,32
1010,3
1011,2
1012,30
1013,15
1014,2
1015,30
1016,30
1017,11
1018,17
1019,25
1020,15
1021,11
1022,5
1023,11
1024,25
1025,18
1026,17
1027,13
1028,8
1029,16
1030,5
1031,13
1032,25
1033,5
1034,15
1035,30
1036,8
1037,8
1038,16
1039,11
1040,2
1041,5
1042,5
1043,25
1044,17
1045,27
1046,16
1047,7
1048,25
1049,11
1050,13
1051,22
1052,11
1053,16
1054,3
1055,27
1056,25
1057,13
1058,17
1059,11
1060,15
1061,8
1062,30
1063,8
1064,3
1065,17
1066,30
1067,8
1068,29
1069,15
1070,17
1071,13
1072,13
1073,19
1074,3
1075,30
1076,8
1077,2
1078,25
1079,3
1080,19
1081,17
1082,15
1083,8
1084,22
1085,8
1086,17
1087,17
1088,15
1089,15
1090,3
1091,3
1092,16
1093,32
1094,3
1095,15
1096,16
1097,25
1098,4
1099,4
1100,5
1101,11
1102,11
1103,19
1104,8
1105,2
1106,4
1107,5
1108,4
1109,4
1110,4
1111,3
1112,30
1113,11
1114,30
1115,19
1116,4
1117,19
1118,23
1119,4
1120,19
1121,29
1122,4
1123,24
1124,4
1125,4
1126,15
1127,30
1128,4
1129,4
1130,2
1131,4
1132,30
1133,2
1134,6
1135,19
1136,30
1137,8
1138,4
1139,15
1140,16
1141,4
1142,19
1143,19
1144,19
1145,19
1146,4
1147,8
1148,13
1149,19
1150,10
1151,8
1152,13
1153,13
1154,25
1155,32
1156,19
1157,16
1158,4
1159,3
1160,15
1161,4
1162,5
1163,7
1164,8
1165,4
1166,4
1167,4
1168,15
1169,3
1170,27
1171,21
1172,27
1173,3
1174,5
1175,30
1176,5
1177,11
1178,4
1179,11
1180,30
1181,22
1182,30
1183,13
1184,32
1185,4
1186,32
1187,27
1188,27
1189,27
1190,4
1191,8
1192,3
1193,15
1194,29
1195,2
1196,4
1197,4
1198,4
1199,19
1200,26
1201,4
1202,4
1203,26
1204,9
1205,5
1206,18
1207,17
1208,16
1209,16
1210,17
1211,11
1212,19
1213,19
1214,25
1215,11
1216,27
1217,30
1218,8
1219,2
1220,30
1221,20
1222,4
1223,19
1224,4
1225,11
1226,3
1227,16
1228,13
1229,19
1230,13
1231,24
1232,13
1233,17
1234,8
1235,30
1236,25
1237,11
1238,20
1239,27
1240,19
1241,8
1242,22
1243,11
1244,5
1245,25
1246,4
1247,4
1248,19
1249,1
1250,4
1251,13
1252,29
1253,19
1254,4
1255,19
1256,4
1257,4
1258,4
1259,4
1260,19
1261,19
1262,29
1263,19
1264,32
1265,4
1266,14
1267,24
1268,8
