,0
582,25
583,5
584,20
585,6
586,26
587,4
588,20
589,5
590,9
591,21
592,24
593,18
594,33
595,5
596,11
597,18
598,10
599,18
600,10
601,25
602,33
603,21
604,5
605,10
606,19
607,15
608,23
609,17
610,16
611,17
612,24
613,6
614,7
615,20
616,5
617,21
618,16
619,29
620,23
621,0
622,20
623,10
624,10
625,17
626,9
627,10
628,2
629,1
630,5
631,18
632,23
633,3
634,25
635,8
636,11
637,1
638,18
639,13
640,1
641,6
642,6
643,29
644,16
645,10
646,24
647,15
648,24
649,1
650,0
651,13
652,10
653,13
654,17
655,22
656,16
657,23
658,14
659,1
660,29
661,22
662,19
663,27
664,30
665,24
666,16
667,24
668,5
669,9
670,24
671,6
672,4
673,31
674,6
675,4
676,13
677,29
678,10
679,0
680,4
681,10
682,3
683,18
684,9
685,29
686,19
687,9
688,26
689,24
690,10
691,22
692,9
693,5
694,22
695,20
696,7
697,10
698,11
699,32
700,10
701,27
702,16
703,5
704,20
705,24
706,10
707,27
708,18
709,27
710,27
711,13
712,33
713,7
714,29
715,16
716,16
717,6
718,27
719,18
720,29
721,6
722,6
723,32
724,2
725,27
726,27
727,0
728,7
729,10
730,6
731,31
732,4
733,10
734,5
735,14
736,20
737,32
738,6
739,21
740,17
741,21
742,24
743,23
744,27
745,15
746,15
747,17
748,24
749,19
750,22
751,32
752,19
753,8
754,10
755,2
756,16
757,1
758,4
759,13
760,13
761,21
762,33
763,21
764,10
765,6
766,10
767,31
768,27
769,16
770,16
771,27
772,33
773,0
774,9
775,32
776,10
777,18
778,14
779,10
780,18
781,5
782,19
783,5
784,19
785,30
786,10
787,10
788,8
789,11
790,11
791,27
792,1
793,2
794,29
795,29
796,19
797,16
798,29
799,14
800,30
801,2
802,5
803,23
804,21
805,17
806,20
807,0
808,16
809,10
810,9
811,3
812,3
813,30
814,7
815,14
816,22
817,19
818,2
819,21
820,19
821,19
822,19
823,6
824,0
825,4
826,11
827,20
828,13
829,29
830,22
831,23
832,20
833,13
834,20
835,14
836,5
837,18
838,7
839,27
840,25
841,9
842,7
843,29
844,2
845,9
846,33
847,13
848,8
849,16
850,31
851,23
852,32
853,27
854,11
855,7
856,29
857,18
858,30
859,30
860,31
861,33
862,16
863,5
864,19
865,7
866,10
867,29
868,9
869,7
870,24
871,31
872,7
873,18
874,9
875,19
876,1
877,13
878,23
879,25
880,7
881,9
882,18
883,19
884,23
885,20
886,18
887,32
888,24
889,17
890,16
891,30
892,32
893,20
894,18
895,21
896,2
897,0
898,23
899,15
900,17
901,32
902,18
903,23
904,23
905,1
906,24
907,27
908,21
909,0
910,31
911,1
912,16
913,5
914,27
915,4
916,9
917,0
918,30
919,15
920,10
921,31
922,27
923,16
924,32
925,33
926,17
927,0
928,5
929,31
930,32
931,2
932,23
933,9
934,20
935,4
936,4
937,22
938,15
939,5
940,6
941,29
942,20
943,0
944,14
945,8
946,23
947,13
948,32
949,19
950,32
951,0
952,18
953,5
954,32
955,6
956,8
957,10
958,5
959,23
960,9
961,29
962,5
963,20
964,24
965,4
966,22
967,6
968,24
969,16
970,23
971,16
972,4
973,23
974,19
975,2
976,27
977,30
978,24
979,2
980,2
981,30
982,18
983,4
984,20
985,16
986,3
987,5
988,18
989,22
990,4
991,33
992,11
993,9
994,5
995,10
996,16
997,30
998,4
999,19
1000,22
1001,23
1002,1
1003,17
1004,10
1005,10
1006,5
1007,6
1008,19
1009,0
1010,22
1011,20
1012,0
1013,9
1014,32
1015,15
1016,16
1017,32
1018,20
1019,27
1020,24
1021,32
1022,10
1023,4
1024,10
1025,10
1026,4
1027,27
1028,5
1029,22
1030,10
1031,18
1032,16
1033,32
1034,16
1035,25
1036,5
1037,29
1038,22
1039,21
1040,20
1041,20
1042,10
1043,27
1044,4
1045,6
1046,22
1047,10
1048,27
1049,29
1050,27
1051,24
1052,9
1053,33
1054,4
1055,14
1056,16
1057,23
1058,4
1059,27
1060,20
1061,7
1062,21
1063,29
1064,21
1065,4
1066,11
1067,0
1068,19
1069,20
1070,4
1071,27
1072,27
1073,10
1074,31
1075,30
1076,20
1077,24
1078,16
1079,4
1080,10
1081,4
1082,23
1083,27
1084,23
1085,23
1086,5
1087,4
1088,20
1089,18
1090,16
1091,4
1092,15
1093,27
1094,16
1095,23
1096,22
1097,27
1098,12
1099,16
1100,20
1101,32
1102,23
1103,10
1104,17
1105,20
1106,29
1107,5
1108,12
1109,12
1110,12
1111,21
1112,11
1113,29
1114,12
1115,10
1116,12
1117,10
1118,10
1119,12
1120,10
1121,16
1122,12
1123,7
1124,12
1125,12
1126,24
1127,12
1128,12
1129,12
1130,20
1131,12
1132,12
1133,20
1134,23
1135,10
1136,19
1137,21
1138,12
1139,20
1140,12
1141,12
1142,10
1143,10
1144,10
1145,10
1146,12
1147,0
1148,18
1149,10
1150,1
1151,7
1152,23
1153,27
1154,27
1155,27
1156,10
1157,10
1158,12
1159,32
1160,27
1161,27
1162,10
1163,27
1164,7
1165,12
1166,23
1167,12
1168,9
1169,0
1170,6
1171,10
1172,6
1173,30
1174,22
1175,16
1176,5
1177,12
1178,12
1179,16
1180,12
1181,24
1182,11
1183,18
1184,31
1185,12
1186,27
1187,13
1188,21
1189,21
1190,12
1191,27
1192,33
1193,10
1194,10
1195,27
1196,9
1197,12
1198,23
1199,10
1200,10
1201,15
1202,12
1203,10
1204,10
1205,29
1206,2
1207,4
1208,11
1209,11
1210,20
1211,29
1212,10
1213,10
1214,27
1215,20
1216,6
1217,16
1218,0
1219,9
1220,30
1221,0
1222,12
1223,10
1224,12
1225,20
1226,21
1227,24
1228,5
1229,10
1230,27
1231,12
1232,6
1233,4
1234,16
1235,7
1236,27
1237,29
1238,10
1239,6
1240,10
1241,24
1242,8
1243,12
1244,16
1245,27
1246,12
1247,29
1248,10
1249,10
1250,12
1251,16
1252,2
1253,10
1254,15
1255,10
1256,12
1257,12
1258,12
1259,12
1260,10
1261,10
1262,11
1263,10
1264,27
1265,12
1266,10
1267,9
1268,7
