,0
770,1
771,21
772,13
773,32
774,2
775,20
776,14
777,10
778,22
779,14
780,10
781,18
782,15
783,18
784,15
785,33
786,14
787,14
788,26
789,17
790,17
791,21
792,18
793,25
794,3
795,4
796,15
797,18
798,26
799,22
800,33
801,25
802,18
803,5
804,23
805,6
806,18
807,9
808,14
809,14
810,2
811,30
812,30
813,30
814,1
815,22
816,6
817,15
818,12
819,22
820,15
821,15
822,15
823,22
824,9
825,29
826,17
827,28
828,34
829,4
830,6
831,5
832,18
833,34
834,28
835,22
836,3
837,10
838,1
839,18
840,0
841,2
842,18
843,3
844,25
845,2
846,13
847,34
848,7
849,1
850,0
851,5
852,20
853,21
854,17
855,27
856,4
857,10
858,33
859,7
860,0
861,13
862,25
863,18
864,15
865,27
866,18
867,26
868,2
869,15
870,16
871,0
872,22
873,10
874,2
875,15
876,14
877,34
878,27
879,0
880,1
881,28
882,10
883,15
884,27
885,28
886,16
887,15
888,16
889,6
890,23
891,15
892,20
893,18
894,10
895,15
896,25
897,9
898,5
899,12
900,6
901,1
902,10
903,5
904,5
905,25
906,16
907,9
908,9
909,9
910,0
911,18
912,1
913,18
914,21
915,29
916,2
917,15
918,33
919,12
920,22
921,0
922,21
923,23
924,15
925,26
926,6
927,32
928,14
929,0
930,14
931,25
932,5
933,2
934,18
935,29
936,29
937,6
938,12
939,18
940,22
941,4
942,18
943,32
944,22
945,7
946,27
947,34
948,1
949,20
950,20
951,9
952,23
953,14
954,20
955,22
956,7
957,14
958,14
959,5
960,2
961,3
962,18
963,3
964,23
965,29
966,6
967,22
968,16
969,1
970,27
971,23
972,29
973,5
974,15
975,9
976,21
977,7
978,16
979,25
980,25
981,18
982,10
983,29
984,28
985,14
986,27
987,18
988,10
989,6
990,29
991,26
992,17
993,2
994,3
995,14
996,14
997,1
998,23
999,12
1000,6
1001,5
1002,7
1003,6
1004,14
1005,14
1006,14
1007,22
1008,12
1009,0
1010,9
1011,28
1012,9
1013,2
1014,10
1015,30
1016,25
1017,15
1018,28
1019,21
1020,32
1021,20
1022,14
1023,20
1024,18
1025,14
1026,29
1027,21
1028,2
1029,6
1030,18
1031,10
1032,1
1033,14
1034,1
1035,30
1036,3
1037,3
1038,6
1039,24
1040,18
1041,28
1042,14
1043,21
1044,29
1045,22
1046,6
1047,14
1048,21
1049,26
1050,21
1051,16
1052,13
1053,13
1054,29
1055,22
1056,1
1057,5
1058,29
1059,21
1060,28
1061,27
1062,24
1063,4
1064,24
1065,29
1066,17
1067,32
1068,3
1069,28
1070,29
1071,21
1072,21
1073,14
1074,9
1075,33
1076,18
1077,16
1078,14
1079,25
1080,14
1081,29
1082,5
1083,9
1084,27
1085,27
1086,18
1087,29
1088,20
1089,20
1090,1
1091,29
1092,12
1093,13
1094,1
1095,5
1096,6
1097,21
1098,11
1099,11
1100,18
1101,29
1102,27
1103,14
1104,6
1105,5
1106,3
1107,3
1108,11
1109,11
1110,11
1111,24
1112,25
1113,4
1114,11
1115,14
1116,11
1117,14
1118,14
1119,11
1120,14
1121,25
1122,24
1123,2
1124,11
1125,11
1126,16
1127,11
1128,11
1129,11
1130,28
1131,11
1132,11
1133,28
1134,27
1135,14
1136,15
1137,24
1138,26
1139,28
1140,23
1141,24
1142,14
1143,14
1144,14
1145,14
1146,11
1147,32
1148,23
1149,14
1150,24
1151,27
1152,27
1153,21
1154,27
1155,21
1156,14
1157,14
1158,11
1159,25
1160,21
1161,21
1162,18
1163,21
1164,27
1165,11
1166,5
1167,11
1168,2
1169,9
1170,22
1171,14
1172,22
1173,33
1174,6
1175,1
1176,18
1177,23
1178,11
1179,1
1180,11
1181,16
1182,17
1183,10
1184,0
1185,11
1186,21
1187,34
1188,24
1189,24
1190,11
1191,21
1192,13
1193,14
1194,18
1195,18
1196,2
1197,24
1198,27
1199,14
1200,14
1201,12
1202,11
1203,0
1204,14
1205,4
1206,25
1207,29
1208,17
1209,17
1210,28
1211,4
1212,14
1213,14
1214,14
1215,18
1216,22
1217,1
1218,32
1219,2
1220,33
1221,32
1222,11
1223,14
1224,11
1225,28
1226,24
1227,18
1228,18
1229,14
1230,28
1231,11
1232,16
1233,29
1234,1
1235,24
1236,21
1237,4
1238,14
1239,22
1240,14
1241,16
1242,7
1243,11
1244,1
1245,21
1246,11
1247,4
1248,14
1249,14
1250,11
1251,1
1252,25
1253,14
1254,12
1255,14
1256,11
1257,11
1258,11
1259,11
1260,14
1261,14
1262,24
1263,14
1264,21
1265,26
1266,14
1267,2
1268,27
