,0
1043,15
1044,25
1045,23
1046,33
1047,31
1048,15
1049,3
1050,24
1051,28
1052,17
1053,28
1054,3
1055,4
1056,1
1057,16
1058,25
1059,16
1060,3
1061,28
1062,26
1063,28
1064,17
1065,25
1066,33
1067,28
1068,26
1069,16
1070,25
1071,16
1072,11
1073,32
1074,17
1075,17
1076,27
1077,28
1078,15
1079,3
1080,31
1081,25
1082,10
1083,27
1084,16
1085,1
1086,25
1087,25
1088,3
1089,3
1090,3
1091,3
1092,33
1093,7
1094,3
1095,10
1096,33
1097,24
1098,0
1099,0
1100,11
1101,17
1102,17
1103,32
1104,26
1105,16
1106,0
1107,0
1108,0
1109,0
1110,0
1111,3
1112,26
1113,17
1114,17
1115,32
1116,0
1117,32
1118,9
1119,0
1120,31
1121,26
1122,0
1123,8
1124,0
1125,0
1126,10
1127,26
1128,0
1129,0
1130,11
1131,0
1132,0
1133,16
1134,22
1135,31
1136,17
1137,28
1138,0
1139,16
1140,0
1141,0
1142,31
1143,32
1144,32
1145,31
1146,0
1147,28
1148,16
1149,31
1150,18
1151,28
1152,24
1153,24
1154,15
1155,16
1156,32
1157,33
1158,0
1159,3
1160,3
1161,0
1162,34
1163,25
1164,25
1165,0
1166,16
1167,0
1168,10
1169,3
1170,23
1171,10
1172,4
1173,26
1174,22
1175,17
1176,11
1177,0
1178,0
1179,27
1180,0
1181,27
1182,0
1183,11
1184,7
1185,0
1186,24
1187,4
1188,4
1189,4
1190,0
1191,24
1192,3
1193,10
1194,28
1195,11
1196,0
1197,0
1198,0
1199,32
1200,31
1201,0
1202,0
1203,2
1204,20
1205,28
1206,34
1207,25
1208,33
1209,33
1210,25
1211,27
1212,32
1213,32
1214,15
1215,16
1216,4
1217,27
1218,28
1219,27
1220,17
1221,18
1222,0
1223,31
1224,0
1225,16
1226,17
1227,33
1228,11
1229,32
1230,16
1231,21
1232,16
1233,25
1234,1
1235,28
1236,15
1237,17
1238,32
1239,4
1240,32
1241,28
1242,27
1243,0
1244,34
1245,1
1246,0
1247,17
1248,32
1249,12
1250,0
1251,16
1252,26
1253,31
1254,0
1255,32
1256,0
1257,0
1258,0
1259,0
1260,32
1261,32
1262,26
1263,32
1264,24
1265,0
1266,14
1267,8
1268,24
