,0
553,22
554,10
555,9
556,11
557,27
558,11
559,4
560,27
561,31
562,28
563,28
564,24
565,10
566,28
567,2
568,8
569,12
570,32
571,18
572,15
573,10
574,17
575,10
576,7
577,12
578,31
579,28
580,12
581,28
582,19
583,1
584,11
585,28
586,5
587,32
588,10
589,1
590,30
591,1
592,28
593,8
594,21
595,1
596,23
597,35
598,1
599,8
600,17
601,15
602,21
603,32
604,1
605,17
606,10
607,2
608,16
609,24
610,3
611,25
612,28
613,12
614,27
615,11
616,1
617,4
618,3
619,0
620,18
621,30
622,11
623,22
624,17
625,25
626,33
627,17
628,12
629,2
630,11
631,1
632,16
633,19
634,10
635,18
636,23
637,10
638,9
639,16
640,7
641,12
642,6
643,0
644,4
645,17
646,28
647,2
648,28
649,1
650,7
651,16
652,1
653,16
654,25
655,24
656,3
657,16
658,18
659,7
660,0
661,24
662,1
663,10
664,19
665,28
666,3
667,28
668,10
669,31
670,28
671,28
672,32
673,15
674,17
675,32
676,16
677,34
678,1
679,7
680,32
681,17
682,19
683,28
684,11
685,0
686,34
687,33
688,5
689,28
690,17
691,24
692,33
693,34
694,24
695,16
696,27
697,17
698,15
699,13
700,17
701,10
702,3
703,10
704,11
705,28
706,17
707,22
708,8
709,31
710,22
711,16
712,11
713,27
714,0
715,3
716,3
717,21
718,22
719,9
720,0
721,30
722,12
723,12
724,12
725,22
726,22
727,10
728,27
729,12
730,12
731,15
732,32
733,17
734,34
735,12
736,11
737,10
738,12
739,7
740,25
741,4
742,28
743,20
744,1
745,1
746,3
747,25
748,28
749,19
750,24
751,13
752,10
753,4
754,1
755,12
756,13
757,2
758,32
759,16
760,16
761,7
762,10
763,4
764,17
765,1
766,17
767,15
768,22
769,12
770,3
771,22
772,2
773,3
774,30
775,31
776,17
777,8
778,12
779,17
780,9
781,1
782,10
783,10
784,24
785,5
786,17
787,17
788,18
789,23
790,23
791,22
792,1
793,12
794,34
795,0
796,13
797,12
798,27
799,27
800,5
801,12
802,1
803,25
804,4
805,24
806,11
807,31
808,22
809,17
810,33
811,19
812,19
813,19
814,27
815,27
816,24
817,10
818,12
819,12
820,13
821,10
822,27
823,17
824,31
825,32
826,23
827,11
828,16
829,0
830,24
831,16
832,11
833,16
834,11
835,12
836,34
837,9
838,27
839,22
840,15
841,33
842,27
843,34
844,12
845,30
846,2
847,16
848,18
849,3
850,15
851,16
852,13
853,22
854,23
855,27
856,0
857,9
858,1
859,1
860,15
861,2
862,12
863,1
864,1
865,35
866,1
867,0
868,30
869,27
870,6
871,15
872,27
873,8
874,33
875,13
876,1
877,16
878,20
879,15
880,27
881,33
882,8
883,1
884,20
885,11
886,28
887,13
888,28
889,25
890,4
891,1
892,13
893,11
894,9
895,13
896,12
897,10
898,16
899,11
900,3
901,13
902,8
903,16
904,9
905,1
906,28
907,1
908,1
909,31
910,15
911,1
912,3
913,1
914,15
915,32
916,33
917,10
918,5
919,2
920,31
921,15
922,22
923,4
924,13
925,2
926,25
927,7
928,10
929,15
930,13
931,12
932,9
933,30
934,6
935,32
936,32
937,24
938,2
939,1
940,12
941,0
942,11
943,7
944,12
945,18
946,20
947,16
948,13
949,10
950,13
951,31
952,9
953,10
954,13
955,12
956,18
957,22
958,17
959,16
960,33
961,34
962,1
963,34
964,4
965,32
966,24
967,28
968,28
969,3
970,20
971,4
972,32
973,16
974,34
975,12
976,22
977,18
978,28
979,12
980,12
981,1
982,8
983,32
984,11
985,17
986,20
987,1
988,6
989,24
990,32
991,3
992,23
993,30
994,34
995,17
996,17
997,3
998,4
999,2
1000,24
1001,16
1002,2
1003,25
1004,17
1005,17
1006,1
1007,12
1008,2
1009,31
1010,31
1011,11
1012,31
1013,33
1014,13
1015,19
1016,12
1017,13
1018,11
1019,22
1020,28
1021,13
1022,17
1023,32
1024,1
1025,1
1026,32
1027,22
1028,30
1029,24
1030,1
1031,9
1032,3
1033,13
1034,3
1035,19
1036,34
1037,34
1038,24
1039,7
1040,6
1041,11
1042,13
1043,22
1044,4
1045,12
1046,24
1047,17
1048,22
1049,0
1050,22
1051,30
1052,33
1053,2
1054,32
1055,12
1056,3
1057,16
1058,32
1059,22
1060,11
1061,35
1062,7
1063,0
1064,7
1065,32
1066,23
1067,10
1068,34
1069,11
1070,32
1071,22
1072,22
1073,17
1074,1
1075,5
1076,11
1077,28
1078,22
1079,12
1080,17
1081,32
1082,16
1083,31
1084,20
1085,20
1086,1
1087,32
1088,11
1089,9
1090,13
1091,32
1092,2
1093,22
1094,3
1095,16
1096,24
1097,20
1098,29
1099,22
1100,11
1101,13
1102,20
1103,17
1104,25
1105,11
1106,29
1107,34
1108,29
1109,29
1110,29
1111,23
1112,23
1113,0
1114,29
1115,17
1116,29
1117,17
1118,17
1119,29
1120,17
1121,12
1122,29
1123,30
1124,29
1125,29
1126,28
1127,29
1128,29
1129,29
1130,11
1131,29
1132,29
1133,11
1134,20
1135,17
1136,10
1137,7
1138,29
1139,11
1140,4
1141,29
1142,17
1143,17
1144,17
1145,17
1146,29
1147,7
1148,4
1149,17
1150,7
1151,27
1152,20
1153,22
1154,20
1155,22
1156,17
1157,17
1158,29
1159,13
1160,22
1161,22
1162,1
1163,22
1164,35
1165,29
1166,9
1167,29
1168,33
1169,31
1170,12
1171,17
1172,12
1173,3
1174,24
1175,3
1176,1
1177,4
1178,29
1179,3
1180,29
1181,28
1182,23
1183,31
1184,15
1185,29
1186,22
1187,16
1188,7
1189,7
1190,29
1191,22
1192,2
1193,17
1194,1
1195,1
1196,33
1197,7
1198,20
1199,17
1200,17
1201,29
1202,29
1203,15
1204,17
1205,0
1206,12
1207,32
1208,6
1209,6
1210,11
1211,0
1212,17
1213,17
1214,22
1215,6
1216,11
1217,3
1218,7
1219,33
1220,5
1221,7
1222,29
1223,17
1224,29
1225,11
1226,7
1227,6
1228,22
1229,17
1230,11
1231,29
1232,28
1233,32
1234,3
1235,35
1236,22
1237,0
1238,17
1239,12
1240,17
1241,28
1242,3
1243,29
1244,3
1245,22
1246,29
1247,0
1248,17
1249,17
1250,29
1251,22
1252,12
1253,17
1254,2
1255,17
1256,29
1257,29
1258,29
1259,29
1260,17
1261,17
1262,23
1263,17
1264,22
1265,29
1266,17
1267,33
1268,35
