,0
921,20
922,26
923,27
924,25
925,11
926,12
927,4
928,25
929,20
930,25
931,15
932,17
933,5
934,31
935,23
936,23
937,29
938,10
939,2
940,18
941,19
942,7
943,4
944,18
945,26
946,6
947,21
948,25
949,25
950,25
951,26
952,27
953,25
954,25
955,18
956,11
957,25
958,25
959,31
960,9
961,3
962,25
963,3
964,27
965,23
966,29
967,5
968,1
969,25
970,6
971,27
972,23
973,31
974,2
975,15
976,26
977,2
978,5
979,15
980,15
981,14
982,17
983,23
984,7
985,16
986,6
987,17
988,17
989,29
990,23
991,11
992,30
993,9
994,3
995,16
996,25
997,13
998,27
999,10
1000,29
1001,31
1002,26
1003,12
1004,16
1005,16
1006,16
1007,18
1008,10
1009,20
1010,3
1011,7
1012,14
1013,9
1014,17
1015,10
1016,29
1017,25
1018,7
1019,26
1020,1
1021,29
1022,25
1023,23
1024,25
1025,25
1026,23
1027,26
1028,5
1029,29
1030,16
1031,17
1032,16
1033,25
1034,13
1035,25
1036,3
1037,3
1038,29
1039,4
1040,31
1041,7
1042,16
1043,25
1044,23
1045,18
1046,29
1047,16
1048,25
1049,11
1050,26
1051,5
1052,9
1053,11
1054,23
1055,18
1056,16
1057,31
1058,23
1059,25
1060,7
1061,0
1062,4
1063,19
1064,8
1065,23
1066,30
1067,25
1068,3
1069,7
1070,23
1071,25
1072,25
1073,16
1074,2
1075,14
1076,25
1077,1
1078,25
1079,15
1080,16
1081,23
1082,31
1083,25
1084,6
1085,6
1086,25
1087,23
1088,7
1089,27
1090,25
1091,23
1092,10
1093,11
1094,13
1095,31
1096,29
1097,6
1098,4
1099,4
1100,7
1101,23
1102,6
1103,16
1104,12
1105,31
1106,3
1107,3
1108,4
1109,4
1110,4
1111,30
1112,30
1113,19
1114,4
1115,16
1116,14
1117,16
1118,16
1119,4
1120,16
1121,25
1122,4
1123,9
1124,14
1125,4
1126,5
1127,4
1128,4
1129,4
1130,7
1131,9
1132,4
1133,7
1134,6
1135,16
1136,14
1137,4
1138,11
1139,7
1140,27
1141,4
1142,16
1143,16
1144,16
1145,16
1146,4
1147,4
1148,27
1149,16
1150,4
1151,0
1152,6
1153,26
1154,6
1155,26
1156,16
1157,16
1158,4
1159,29
1160,26
1161,4
1162,25
1163,25
1164,6
1165,4
1166,17
1167,4
1168,9
1169,14
1170,18
1171,16
1172,18
1173,14
1174,29
1175,13
1176,16
1177,27
1178,4
1179,13
1180,4
1181,1
1182,30
1183,17
1184,20
1185,13
1186,7
1187,21
1188,18
1189,18
1190,14
1191,25
1192,11
1193,16
1194,25
1195,25
1196,9
1197,4
1198,6
1199,16
1200,16
1201,10
1202,4
1203,20
1204,16
1205,19
1206,15
1207,23
1208,30
1209,30
1210,7
1211,19
1212,16
1213,16
1214,25
1215,31
1216,18
1217,25
1218,4
1219,9
1220,14
1221,4
1222,4
1223,16
1224,14
1225,2
1226,4
1227,1
1228,25
1229,16
1230,27
1231,4
1232,5
1233,23
1234,25
1235,0
1236,26
1237,19
1238,16
1239,18
1240,16
1241,1
1242,26
1243,4
1244,16
1245,25
1246,4
1247,19
1248,16
1249,16
1250,4
1251,25
1252,15
1253,16
1254,10
1255,16
1256,4
1257,4
1258,4
1259,4
1260,16
1261,16
1262,30
1263,16
1264,26
1265,11
1266,16
1267,9
1268,0
